Why is tomorrow Monday??? #Sad & #Depressed LOL,0
I feel like I'm annoying like Always… #depressed #selfhate,1
@poptartiero eXactly. Like ain't nobody wanna see that when looking at #depressed or #clashofclans,0
The red cups at Starbucks are gone. #depressed,0
Packer nation right now... #depressed  pic.twitter.com/44m5D5tU8a,0
"Thanks to the Giants, I'm going to suffer from serious playoff FOMO come January.. I don't even want to watch their game tonight. #depressed",0
"Annoyed, sad, disappointed. Can anything go right lately.? #depressed #sad #done",1
cant believe im back at work tomorrow! #depressed,0
I wanna die. Stop to cry. #depressed,1
My God we live in a sick world! #depressed  pic.twitter.com/lgVTTJWkrK,1
I'm gonna die because of my fucking finals #fuckfinals #hate #depressed,0
"Feeling lost, #depressed, or having thoughts of #suicide? Help is available. Call us 24/7 at (800) 273-TALK (8255). pic.twitter.com/X1OFz8hDTM",0
Being on FaceTime to Chloe when sum1 dies on prison break and she goes into a full on emotional breakdown hahaha #depressed #prayforchloe,0
Both the Pats and Panthers lose ?????? and my vacation just ended. #depressed,0
"Just Paracetamol is Anti-pyritique, cant anawer correctly due to too much nerve. What a shame!!! #depressed",0
Watching other NFL teams today emphasizes how pitiful the Eagles are #depressed,0
This ruined my whole Sunday! #panthers #depressed #beerme,0
Went to see The Big Short. #depressed,0
"I reaaaallly don't want to go to work tomorrow, #depressed five days off isn't enough, but come Wednesday four more. Can't wait. Love it!",0
"I don't give two shits anymore about anyone who cba with me, your like the cancer that is killing my nan so Fuck you #depressed",1
"What do u mean ur #depressed, when u start pissing blood u have my complete permission to be depressed!! Count Ur Blessings!!!",0
I can't even think about football let alone watch it this afternoon #Depressed,1
Anybody wanna switch places with me and go back to Hawaii tomorrow?! #depressed #lifesnotfair #neveragain,0
Truth is.... I loved you so much. And you broke my heart. #depressed #teenagelove #firstlove,1
We're just sad teens with a happy face #depressed,1
Feeling so UnLucky in life.. #Depressed #NightWarmBodies ??,1
I haven't snuggled my little Uigi in SIX days???????? #Depressed,0
That dismissal has me looking for a strong drink :( #depressed,1
"Making me so happy that I forget to be #lonely , #depressed  and #insecure  . Thank you, baby ????",1
"how much attention does a kid need that he tags #depression and #depressed on his instagram post, man up lil bih",1
I've finished a whole jar of nutella in the past hour #depressed,0
#depressed xmas is over and apart from my kids happy faces its all been a bit meh this year. #bustyourarseandbankaccountforwhat,1
#Depressed people: Dream 3 times more than #non-depressed people.,0
I am annoying…I tried text my friend…she said she was dealing with something…*sigh*…I just need someone talk to… #depressed #crying,1
@spreecoza Wish Spree could stock up on more shoes in the bigger size range! Always miss the promotions! #sad #depressed #pleasehelp,0
"it sucks when you fall hard for someone, and then they just leave you like it was nothing. #depressed",1
I just feelso defeated by life at the moment #Depressed,1
I think I have hit rock bottom as a #Suns fan.... ???? #Depressed #OnlyCanGoUpFromHere,0
In my feelings tonite .  #sad #depressed # tired,1
Hard to believe right now BUT there's a World waiting for your contribution-JesusChristWillHelpYouAccomplishYourDream-Ask #depressed #lonely,0
"I don't want,to be bother such a screw up #depressed",1
I just don't want to participate anymore. #depressed,1
Me and Cj just broke up #depressed,1
Being an #NYGiants fan is why this nation NEEDS tougher gun laws #depressed #NYGvsMIN,0
"Well, goodbye gents, my life is over... #depressed #Feetnation",1
I am so #Depressed that I am #ChainSmoking today,1
Haven't seen the sun in weeks!! #Depressed ??,1
Michael has been in bed all day barely functional from car #accident+bad cold I have one #depressed Katman :-(,0
"When all your family is out and you're reading a book, good times, good times???? #depressed",0
Well #Arsenal couldn't really have done much more to spoil Christmas. Pointless beating City if we throw it away against Saints. #Depressed,0
I feel so attacked all the time ?? #depressed,1
"If  ""ME"" is too light enough to float in the air , this ""ME"" will fall down to the point called suicide.  #philosophy #dizzy #depressed",1
Why do i always get treated like this...ugh!!! #depressed #lonley #sad,1
Why the hell is no one around when I need them #depressed,1
"Everything seems wrong and I don't know what to do anymore, it's just so hard #upset #sad #depressed",1
I don't think anyone fully comprehends how my back pain affects me emotionally. #Spondylolisthesis #Depressed,1
A lot of #lonely and #depressed people out there looking for #love but can't find it...,1
Think ill have a nap - need it after that game #depressed,0
"In St.Thomas. Can't tweet and watch PLL, wifi sucks. #depressed",0
So the #XmasCelebration s are over...first time I had to celebrate it by own..#depressed #celebration,0
finally finished one tree hill & now I don't know what to do with my life #depressed,0
"Sleep always makes the pain go away. It might not be for long, but at least it's gone. #depressed",1
The worst part of my life is...  Taking down the Christmas Decorations...I am now #depressed,0
"Don't be #depressed due to -ve activities of other's-Be #positive & understand,""Addicted of -ve ego satisfaction is dangerous""-Make distance",0
"It's sucks when you don't know what is wrong, but you know something is wrong. .  #depressed #lost",1
Bored as fucking shit christmas in a hospital isnt so fucking fun #depressed,1
"Why is it that every one gets  what I want,  I guess  whatever...   #Depressed",1
wish things weren't how they are now. This year has had so much heart trauma. Makes my head spin for hours. Ugh I miss you #sad #depressed,1
Christmas just ain't what it used to be. #Depressed,1
This is my #depressed stance....  pic.twitter.com/YI7vjfXH05,0
"That feeling when you get your drawing tablet, and your not a pro expert manga drawer right off the bat. #Depressed",0
"Realization: No matter how long I live, ""All I Want for Christmas Is You"" will outlast me. #depressed",0
I'm not #Depressed or #Lazy. I always grow my toenails out and don't shave. Duh.,0
You are not and never will be ALONE. We are all deeply interconnected. #depressed #anxious,0
"Emotional day, well time of the year for me #Depressed",1
"Well, I didn't receive any presents this year. Maybe it'll receive them in a couple of days or maybe next year. #depressed ??????????????",0
Damn I'm the only one who didn't get JB tickets?? #depressed,0
"Yet another #Sadchristmas all alone, with no family, nobody at all apart from my pets. #depressed I just feel like crying",1
Life's turned out totally different than you thought_You're lost & alone_Desperately Need Help-JesusChristHeals&SavesASK  #lonely #depressed,0
"..I know he wouldn't want me to cry or be #depressed, I heard that a million times along the way, but it's easier said then done. Miss him.",1
i didnt get the ariana calendar. #stressed #depressed,0
"Gene Simmons, Ph.D. offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals",0
Just finished desperate housewives #depressed #crying #throwingup,0
My bf said him and his parents drunk wrapping gifts ???????? #depressed,0
Christmas and gabe is not with me ???? what is life rn. #depressed,0
I just found my first grey hair. Worst Christmas gift EVER. Looks like I will be coloring my hair tomorrow #depressed #ImNotReadyToGrowUp,0
All my photos from July disappeared. I could cry. Santa what have you done............ #Depressed #CBMF,0
"It used to be talking about nothing for hours, now it's just not talking. Really, what happened?? #confused #depressed",1
Where I thought I'd be tonight and who I'm with are not what I had in mind for Christmas. #depressed #merrychristmas,1
First yr not being around my dad on da holidays n it's breaking my heart #depressed I wish he just call me that's all i want 4 Christmas,1
I just got off work I don't have any food at my house bc leaving tomorrow and McDonald's isn't even open right now #depressed,0
First Christmas Eve in almost 20 years that I won't be sleeping with @lizwillis_ #depressed,0
Wanted to watch the TNF game but I forgot my parents cancelled the NFL Network package ???? #depressed,0
Alone? We have no family coming this year..hit me up for a chat! Would love to keep folks company :) #alone #lonely #depressed,0
Can people please stop posting pics with their families. Thanks. #depressed,1
All I want for Christmas is my daughters to come home ?? is that to much #sadmom #depressed #missingthem,1
"Being clinically #depressed is not the same thing as having a bad day now and then. It's a relentless, debilitating disease",1
Tonight couldn't feel less like Christmas Eve #depressed,0
Even if she is tipsy I love her -Joe #turnup #oops #depressed  pic.twitter.com/qHSAqDJN9j,0
Well another day almost gone. So crawling back into my hole and hiding now. #alone #depressed,1
"I need a Harry Hug. Just a hug, nothing else. #depressed",0
I feel like I'm just waiting for the day to be over to get to the next day so I'll be one day closer to my life changing. #Depressed,1
It's gutting seeing everyone's snapchats of them getting on it while I'm stuck at work for Christmas and new year #depressed #MerryChristmas,0
So much for Xmas eve #depressed  pic.twitter.com/0hIsigongM,0
So my blood pressure is back up #depressed #twostepback,1
Its 2:37 & I event left nor have I ate.... #Depressed,0
Was called a slut last night…um I'm not one…I don't have sex with every guy I meet…get it right people…?????? #depressed #upset,0
"when ur really #depressed on xmas eve :,)",0
I really got a hair cut last night #depressed ??,0
The 1st thing I do when I'm #depressed is look up sad things. I think I need to be looking up happy things instead.  pic.twitter.com/7h5BkVZKB8,1
Laying in bed til work #depressed highlight of my day will be drinking #wine tonight ??,0
"I'm not suicidal. But I admit, there are moments where I wonder... #Depressed",1
No one understands me... myself included... #depressed,1
Can't go back to sleep and I got work in 2 hours.. #depressed,0
It's very hard to feel better because it's been so long that I don't remember what better felt like!! #Depressed,1
"tbh, I'm NOT that Excited to celebrate Christmas because of my disappointments -__- #Failure #depressed",1
This time last year I was on a plane to New York... #depressed,0
"Hell's teeth, this day just gets better. No Her earlier; dragged into the office; assumed she was already there. She's not. #depressed",0
Don't feel good at all right now #sad #Depressed #alone no one to talk to,1
HealthTap: I haven't eaten anything all day because I feel #depressed and #anxious. What should I do? … pic.twitter.com/DU4B9jmPIr,1
I am so sad I have to work on Christmas. My favorite time of year & I'm gonna be working &/or alone in my apartment ?????????? #depressed #sucks,1
"Today, set up 3 coffee dates with people you suspect are #lonely, #depressed or just need to talk.  pic.twitter.com/OgPY3IdGAO",0
Tonight ended exactly how I didn't want it to #depressed,1
Why are these fine guys on my timeline? Get off your too hot for me. I can't take it anymore. #depressed,0
"I hate when my sisters…say… ""I'm going kill myself"" Ugh so fucking triggering… #depressed #trigger #meansisters",0
Happy holidays and Merry Christmas. It's a rough time if you are #depressed. I know. It will be over soon.,0
So I put a movie in for us to watch as a family & I'm the only one here everyone left for bed. #unloved #crying #depressed hope ur all ??,0
Had the best week w my ppl but wish there didn't have to be another goodbye #depressed #whyisntitsummer,0
"This time of the year is USUALLY full of excitement, not for me #depressed",1
I'm now jealous of Georgia Southern. Welcome to my life as an FAU fan.  #GoDaddyBowl #depressed,0
Didn't even congratulations on the mixtape ????????? #Depressed #Depressing,0
"When u have a cute outfit idea, but u got too fat and can't fit in the pants ?? #Depressed",0
Just watched #BajiraoMastani .. Now #depressed cause we all know #love will never be THAT great! ????,0
"At least #TributeToTheTroops is over 26 minutes ago, but the effects of the Twitter torture still lingers inside of me. #Depressed, #Team3D.",0
Feeling like a worthless piece of trash ???? #depressed,1
So not in the mood for all this Christmas shit #depressed #annoyed #,1
We'd be perfect together but Im to shy and you wont reach out so i guess we'll never know what could of been. #Shy #Depressed,0
#Depressed Can't believe this Christmas is going to be a repeat of last year. #NeedPrayers,1
"When your halfway finished w your drink and you think ""dam, I should've put another shot in there"" #depressed",0
"After watching Kepner and Avery lose their baby, I will forever be scared that that will happen to me. #depressed #andgreysobsessed",0
All a Nigga wanna do now send time with his girl . . is that so much to ask ??#depressed Asf,0
#RelationshipGoals when Martin stole Sonja's pizza on the MG show ep 4???????? #Crying #Depressed,0
Not in the spirit of #Christmas . In fact #depressed,0
When you go do that it makes me feel like I'm horrible at it I'm sorry #depressed,1
not to happy about this weather .. #depressed,0
"My littlest brother is leaving for #Florida tonight. Only like 1-2hours left with him.???????Happy for him, #depressed he is moving.",0
Man it's terrible when your #depressed an got a lot of problems more then you can say.,1
One of the saddest day of this year for me ?? #sad #depressed #broken ( hope to get out of it soon) ??,1
Right b4 Christmas & bf breaks the news he's not taking me 2 #RAW for my birthday #sad #depressed,0
"So close to #Christmas just wondering why in feeling so #depressed ""'tis the season to be Jolly""",0
Brandy is going to a dog hotel for a couple of days #depressed,0
"When bad dreams come true, got me feeling like Crapulet #depressed",1
"Knowing you can help someone , but you can't even help yourself #sad #depressed #exhausted",1
This time last year I was getting ready to jet off to Abu Dhabi ???? #depressed,0
"Personally, I do not have the ""energy"" to celebrate Christmas -___- #depressed #failure",1
I really don't know what I'm going to do about Christmas. #broke #CantBuyGiftsForMyKids #Depressed,0
"Im #Alone home #Christmas. Feeling very low, and unwanted especially by my own family.Feeling very #depressed !!",1
"You know, late night tv is thematic. Farmer's Only ads mixed in with some Asian chick in a Football jersey talking about Viagra. #depressed",0
#depressed too soon for drinks. Ice cream and a movie #theDanishGirl read bad reviews but will the lead get another oscar???,0
When i just keep hating my life due the others that put an extreme pressure on me... #cutting #depression #depressed  pic.twitter.com/1QNTzRJLA9,1
It's been 1 year since my husband and I flew to NYC for Christmas ???????? #depressed,0
This has been a long night... #stressedout #depressed,0
This night was supposed to be fun but its really not... #depressed,1
Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless #depressed,1
"For 2016 - Up my #csgo game,  move out of #London (since London is too expensive), beat #depression and maybe settle down with someone :)",0
"My brain caught a bug, Or maybe it was my heart, Darkness gives a fucj  #hsjhaiku #haiku #depression",1
"""And when I'm laying in my bed, I think about life and I think about death...neither one...appeals to me. "" -The Smiths  #depression #lyrics",0
Wake me up in March. #NewYearsEve #depression,1
#TheWorstPartOfDepressionIs  that u can't get a dr's note to excuse u from work b/c of your #depression. So u go 2 work anyway & fake it.,0
It creeps up on you #depression #confusion #isolation pic.twitter.com/2LM7Sh8wxP,1
If #depression is an issue for you tonight then call the Samaritans (116 123) or Breathing Space (0800 83 85 87),0
Is it weird that my #bipolardissorder and #depression  turns bad when it comes to #NewYearsEve ?,1
"8 years ago I was at rock bottom, crippled by #depression. Since then I've come a long way & I'm sure 2016 will continue the upward trend!",0
Im like lost without waterfowl hunting or bowfishing. #offseason #depression,1
"I woke up and said ""I should get a cat."" #depression #Nyealone",0
"Just a thought, have I become afraid of things, safety in routine, what I know? #breakoutin2016? #anxious #depression",1
"For all of those who suffer from #depression #bipolar and find NYE difficult, I know we can get through it together.",0
surrounded by winter and constantly aware of it ( #anxiety #depression,1
"#Anxiety, #stress, and #depression can be scary. Call 314-645-1567 to turn those monsters into smaller obstacles!  pic.twitter.com/Rn1HQRZkG9",0
#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/gbkOpobFY3,0
I can't believe the amount of junk food and how long it's lasted in my kitchen #depression'sabitch,0
We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,0
We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,0
feeling so alone and misunderstood. #life #depression,1
And just like that Texas Christmas Reunion is over #Depression ??,0
"Nobody understands, I don't even understand most of the time..... #depression",1
RT StayYoungMedia Cure your #depression without the harmful side effects of #antidepressants … pic.twitter.com/QZzAgrOZbb,0
RT findrealhealth Using #Zoloft to manage #depression or #anxiety? Learn the side effects  … pic.twitter.com/nGJndXHvlm,0
It's not always the tears that measure the pain. Sometimes it's the smile we fake.  #quote #depression #sadness,0
The worst kind of pain is keeping yourself laughing to avoid the tears from falling.   ~  Mitch Cuento ~ #quote #depression,0
#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/zKsH1Yz0At,0
":) I hate this emo and this feeling ""fake smile"" #depression",1
"Another #ketamine-like drug that may hold out some hope for rapid treatment of #depression is lanicemine (Sanacora G, Mol Psychiatry. 2014)",0
"Possible 2016 treatment breakthrough for #depression and suicidal thinking using ketamine & similar drugs? (Rajkumar R, Pharmacol Res, 2015)",0
We offer #TMS Therapy to our patients to treat #Depression and other conditions. Contact us today to learn more.  pic.twitter.com/7AO84RAPNY,0
"RT keithllbllm Happy New Year- try to have more Worth Living moments of hope, health &  happiness. #depression #me… pic.twitter.com/rez61PZZVj",0
why doesnt she like meeeeeeeeeee #suicide #depression #gangnamstyle,0
#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/p57jV3hqSd,0
"You can take steps at home to help your day to day #depression, but we are also here to help. Contact us today.  pic.twitter.com/HFmoqiu7sU",0
Depression and man flu good end to the year #depression #manflu,1
Just you wait and see the girl you once called fat will be the girl you wish you could have #depression #anorexia pic.twitter.com/fCdBFrEys7,1
I can still fucking hear you bitch. #rant #depression #fuckoff,0
"Mom talks about suicides and ""how people are selfish and we should NOT go to their funerals"" and shuts my door. #rant #depression",0
"May the new year abound in H’s: Health, Hope, Healing, Happiness And H-coils!  #NewYear2016 #depression  pic.twitter.com/ZjSFAU9ySh",0
I'm welcoming #2016 after my first full calendar year since overcoming #depression. This year I go all the way to realms uncharted. #hr,0
Shout out to everyone with #depression preparing to put their mask on & pretend to be happy for #NYE.  Icy bubble all over,1
Spare a thought tonight for all those suffering from #depression - it's not easy when you feel down and everyone around you is celebrating.,1
RT if you ever beat or battle with #depression,0
"If you are living with #anxiety, #depression, don't fall for the so-called ""cure"" peddlers here on Twitter. Seek professional medical help.",0
Already losing my mind. 6 weeks of this shit of no work or working out left. #FML #depression,0
RT AnotherAznTart I shared this last year but it still makes me giggle so I'll share it again. ? #depression #ment… pic.twitter.com/KRtOoWVdd9,0
It’s only 3 o’clock in the afternoon and it’s dark and raining  Like mad! I hate this so much! #depression,0
"I find it hard today to be grateful for 2015. I had hoped for more progress in my recovery. So, i let you go 2015. #PTSD #depression",1
"I'm now casting for potential #models for my ""Learning to swim"" photography project about #depression. #macclesfield pic.twitter.com/rnJp6UX2eV",0
Broken As I take this shattered glass And run it down my skin I hope for you the best In your devilish sin  #poem #depression #writing,1
"Dark place last year, I don't want to ever go back to that! #depression #anxiety pic.twitter.com/lIwrzQyUjc",1
#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/MB8gP1dQZE,0
No surprised so many with #depression & #PTSD struggle so much when the only help you get is take drugs and if they don't work take more,1
#NewYearsMessage: don't let other's emotions corrupt your mind; beacause that paves the path to #Depression,0
#depression ok but real talk for a moment .... the thing with having depression from for so long from such a young age is that it's-,0
"To ppl tweeting ""The leading cause of depression is reality.""  How pithy. What know you of #depression? Show some empathy. Just stop it.",0
I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run #run #depression #2016,1
"another wee message - for those of us that feel a relapse over the holidays, you're not alone. I'm right there with you #BPD #depression",0
"If this is your response to someone saying they're dealing with #depression, you're a terrible person.  pic.twitter.com/e0ygp8FQsR",0
Just realised I haven't cleaned my teeth in days #depression,0
