"It’s a painfully hopeless life to live, with the mistake of keep trying not to hope of hoping not making more mistakes.#Hopelessness  pic.twitter.com/fUuOChsdyf",0
The Hate U Give shows hopelessness when Maverick is thrown onto the road by police without reason and is searched multiple times while his kids have to watch the police abuse their power because they can #hopelessness #theme,0
If you want to witness how fucked this society is pass by a school on a rainy day like today  #hopelessness,0
"""At the root of every #sin is a kind of #hopelessness - a hopelessness  which springs from the fear that we are nothing and nobody, that nobody  loves us and wants us, that nothing good will ever again happen to us.",0
"Where there is the “need” for #willpower, there is #hopelessness! For the strong, it is a false hope. And for the weak, it is no hope.",0
?????????? ?????? ?????????? ???????? ?? ??????  ???? ?????????? ???????? ???????? ??????   ???????? ?????? ???????? ?????? ???????? ????  ?????? ?????? ???? ???? ???????? ??????   #hopelessness,0
| #Hopelessness | Youngsters need to speak against their family when they are wrong #This_Is_Sad    ???????? ???? ?? ??? ?? ???? ?????? ??? ?????? ???? ?? ??? ?????: ?????????? ??? pic.twitter.com/9NusC7RpLi,0
The lies we believe ensnare us.  #quote #lies #hopelessness  pic.twitter.com/d1TlxzGsAg,0
Never thrive on the hopelessness of another regardless how adverse the relationship may be. Hopelessness is hell’s nuclear bomb. #hope #hoperising #hopelessness,0
"This morning, I’m resetting my world view. I can’t imagine not being able to save my child, my friend, my parent, or the stranger standing next to me from gun violence. Survivor guilt is brutal. Let us agree that modern mass shootings must stop. #hopelessness",0
What do we expect from a system where health care and education are among the most profitable commercial businesses?! #Hopelessness,0
#hopelessness is dangerous and deadly; hopeless people has nothing to loose.  #make sure children and young people are nurtured to be hopeful and see the beighter side of life.  RRM.,0
Why we loose hope in ourself When people demotivate us... #hopelessness #tryingtobecool,0
OMG! The commanding staff soon sensing the #hopelessness of the situation of the country estimated at 70 billion,0
Funny GIFs needed please!! Having a DARK BLUE day—-wondering what I got my 4 kids into after I’m dead. #hopelessness #blue,0
There’s an old saying about a place called “hell” where bad people go to after they die. The worst part about hell is not the flame ! It’s the hopelessness! And I think this’s part of hell that a person with depression really taste... the hopelessness.  #hopeless #hopelessness,0
Lost my job 3 1/2 months ago. Broke my back 2 weeks later.. bank account laughs when I need to pay bills or buy food.. #anxiety #depression #hopelessness I’ll keep fighting this up hill battle till I can’t but I need a vacation to reboot or find life!,1
"- “A” Socialist’s Esteemed Gift - when gazing from your throne at all the minions & masses below humbly & respectfully give them the gift that keeps on giving and thereto declare them equal, in every way, to one another.  #Hopelessness",0
"""Hopelessness. The children of blame are..."" from ""The 7 Habits of Highly..."" #Hopelessness  pic.twitter.com/m58kQNa0L1",0
Sometimes you just know.  #Oilers #NHL #hopelessness  pic.twitter.com/GuyYIRBjJr,0
"10:48 #inpatient  Would it be considered getting dressed if I put on a bra and jeans? I could remove the robe too... brush my hair?  Mood low, so it was a temporary elevation. I wish I could have enjoyed it.  #hopelessness #keepTalkingMH",1
"Hope is beginning to leave my body, one step at a time.  #hopelessness",1
"Some days the #hopelessness settles in the soul. The eyes don't twinkle, the lips forget to #smile and the #heart sinks.",0
A person with a broken spirit gives up............ nothing but #hopelessness keeps them up....... and suicide tells them their time is up (Proverbs 15:13),0
"I once heard that insecurities come in three types: A feeling of helplessness, a feeling of hopelessness, and a feeling of worthlessness.  #insecurity #worthlessness #hopelessness",0
"#anger, #sadness, and #hopelessness all serve very important roles in our lives. A much more important role that a positive tag line, designed in most part, to silence them, or you (e.g. “it could be worse”)!  We aren’t one size fits all.",0
No.  Poverty is without any hope of money or things that require money.#Hopelessness  pic.twitter.com/rldrBbhpv0,0
gelo.. abis baca ini.. sedih jg yaahh..   it's a very familiar sad feeling and i don't want to be this kind of mother but sometimes i can't help but feel like i'm falling into an inescapable toxic cycle..  i just.. want to cry.. ???? #patahsemangat #hopelessness  pic.twitter.com/ViQTrHoVRb,1
"Ever reach a point in your life when you realize you'll be broke in a couple years, and you just feel like IF MY BIG BREAK IS COMING, PLEASE LET IT BE NOW?  #depression #hopelessness",1
Nobody cares in real life and nobody cares here. I'm gonna stop sharing my nightmares to people who are more worried about likes than actually helping a person out. #SickNotWeak #KeepTalkingMH #Hopelessness,1
"You look tired, and a bit too quiet.... is it the silence of hopelessness ? #naaumeedi #hopelessness #silence",1
"Hopelessness and #discouragement want to take you down. Don’t let them! Let this change your life! CRITICAL SHORT READ: “#Hopelessness and Discouragement are a Curse! Give Them No Place in Your Life!”  wp.mebpavSn,eic  pic.twitter.com/p9d4WYb3JS",0
"?????????? 10 ???????? ??????????, ???????? ??????, ??????! how can I understand that shit??? why is that so fast? ???? #sadness #hopelessness",1
"Wajir county is becoming more of fucked  up crib since August 2017.  #HOPELESSNESS and nightmare   Economical shutdown,blackout,tribalism, inter-clan clashes, Impunity,staged managed Africa cinema,influx of non locals and many problems.  #WeFeelLikeToMigrate#",0
It is the first purpose of #hope to make #hopelessness bearable. Robert Brault,0
"Suicide, at 50-year peak #Capitalism #Hopelessness #IncomeGap pic.twitter.com/ORXFwCDC6G",0
Bui Bui Ah Boi dressed and acting like an uncle his eyes glued to the phone screen Sitting down at the first free seat  #hopelessness,0
Headed home from Dallas to bury my dog that we've had for 15 years... #imdying #imissmypuppy #depressed ????????????????,1
Seriously!? Abigail finds Chad in bed with Belle.. Well Chabby just sunk & I don't think they'll come back from that.. #depressed #Days,0
Getting ready for night shift tnite!! #depressed #NewYearsEve,1
So the guy I like…pretend to liked me*sigh*…hating life a lot… I feel like I'll never be happy again… #depressed #singleforever #selfhate,1
One of the most saddening disappointing moments of my life was when trix cereal stopped making their cereal into different shapes #depressed,0
365/365? Another step closer towards death. #depressed,1
No I'm not #thankful for my life. #depressed,1
"Being back in my hometown, such little time I get for myself to be #depressed as I truely am. Feel so choked by pretending I'm okay.",1
Maybe the reason I get so #depressed in February is the rebound from the #holidays,1
Going through #holidays are like going through #hell. #depressed,1
People are so thankful for their life around #newyears. I get #depressed because I don't feel anything. #truth,1
"Hope 2016 is a better year for me, 2015 wasn't good. Hope things can go right in my life. #depressed",1
2015 grand finale: Kalusha messes Phone and Laptop. #Depressed.,0
"Thought about #suicide more than once over the holidays, all I seem 2 be doin is drink #alcohol & stay in bed #depressed",1
Working New Years Eve ???????? #gymlife #work #depressed,1
I want some dick.  ???? #depressed,0
My #StarWars binge concluded with episode 3 last night. Anakin Skywalker's life is just heart breaking. ???? #depressed,0
"I am going to try and get some sleep. Not sure if i will be on tomorrow, #Depressed",1
When you make it far in a difficult Mario maker level and die. #depressed,0
Looks like it's one of those cry yourself to sleep nights... #depressed #cryingmyselftosleep,1
When you're up $80-$90 and lose it all because you just can't stop<<<<<<<< #Depressed,1
It's funny at night I hate sleeping but sleeping helps I just feel so dead now is there an explanation to this feeling? #stressed #depressed,1
came home to my parents taking down the christmas decorations. #depressed,0
I thought when your in relationships with someone they are suppose to help build you up not tear you down #depressed #fuckrelationships,1
really wanting to end my life right about now. #depression #depressed,1
"It's really so sad, these stories about shootings. Makes me feel so #depressed trying to keep my head up and not crash down again. Z",1
"Damn, ""Dear John"" is really fucking me up right now... ???????????????? #depressed lbs",0
I've just ate 5 bags of sweets. WHAT IS LIFE #depressed,1
Just realized that when I wake tomorrow #Serial episode 3 will not be under my dying xmas tree.  #literallynorfiguratively #depressed,0
"#depressed  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0
the tears will cry #depressed  the pain will tear the world may hope #hope  life may live #livefreewithoutviolence,0
That moment when you remember the Blue Bell ice cream in your freezer... After you've left Texas... ???????????????? #BlueBell #depressed,0
Him:it was a mistake dating u Me:I'm sorry I'm not good enough Him:throws rocks at me Me:takes the pain #depressed,0
Curry really can't play tonight #depressed but the rest of the Warriors got it ??????????????????????????????????,0
I guess it's because I'm not feeling well that I feel so low.  Throat is starting to flare and I can't cope with it right now. #depressed,1
"#depressed, #tired, #alone,.. Stfu You're only 15 You just started your life",1
Literally going to make 2016 the best of it cause this year was true hell #depressed ????,0
I find #NewYearsResolutions to be very useful. They give me lots of things to be #depressed about in the coming year.,0
Omg doorbell ring and I thought it was him…I hate anxiety attacks… #depressed #anxiety #selfhate,1
I don't remember the last time I've cried this much from being sick. #sick #depressed #inflorida ????????,1
It really needs to start snowing #needtoshred #depressed,1
No more scioly for the rest of the year #sad #depressed #whatalife,1
when u want bae to be bae but he caps ur relationship at fam #depressed #sad #heneedssomemilk,1
I'll just stay in bed today #depressed,1
Feeling very very lazy to pack :( I don't want to go home just yet !! #depressed #holidaysover ????,1
"I don't want to be here anymore, and nobody would care if i did go, so why am I still here? #depressedgirl #depressedteen #depressed",1
So far he stop texting me…after I said something…so hopefully he doesn't show up at my house… #depressed #scare #selfhate,1
Dan is #Depressed ????because he never #Sleeps ????????because his parents are #Christian ???????1RT= 1 minute ???? of sleep ???? for DanIsNotOnFire????????,0
I just asked this customer about her cable box and she went left field and was telling me all the issues in her life ???? #depressed,0
Officially done with greys anatomy ???????? #mylifeisover #depressed,0
You don't matter anymore- feeling down ???? #depressed ???? #wtf,0
Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks... #depressed,1
Crying once again…I have something repeating in my head over and over…I'm crying… #depressed #cryinf #selfhate,1
"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
6 Day Cooldown on CSGO competitive only cause i kicked an AFK! Thats dumb ... #mad #depressed,0
My night was amazing and awesome than it turned to shit really quickly #depressed #worried,1
"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. #Depressed",1
I can't sleep knowing Brittany is leaving in a couple days.. ???????? #depressed,0
When you feel like you have no friends at work anymore  #depressed #left out,1
Headaches suck after crying so much…but he finally texted me????… #depressed #cryingstop,1
I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat… #depressed #alone #crying,1
I don't think I wanna see #TheGoodDinosaur for awhile #depressed Disney you went to far with the feels.. and I thought Brother Bear was bad,0
My family has been using my blue oil like its water and I gave Ahmed my last blue oil #depressed,0
Why do you cut your ankle? It's easier to hide and I can't handle people finding out they'll pretend to care and hurt me again #depressed,1
"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said #depressed",1
Balling my eyes out because I only have 3 days left with Zachary and I work....???? #depressed,1
*sigh* ???? I haven't cried so much…I'm in so much pain… #depressed #cryin #selfhate,1
The #funniest people are often also the most #depressed. #depression,0
That moment when you get blindsided by something you wasn't expecting & now in a state of total disappointment & heartache....#depressed,1
Art hasn't tweeted lately because he lacks #socialmedia access (and also access to ropes and sharp objects). He's #depressed. #stafftweets,0
just so depressed anymore ???????? #MusicallyApp #Depressed  pic.twitter.com/rcv1I6pAk7,0
"If I could, I would stay in bed until next Monday. #depressed",1
Cant wear makeup for a while #depressed????,1
Why did I just read through my old DMs. Fml #depressed,1
Victoria secret has a sale but my wallet is dry af'???? #depressed,1
"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise... #disillusioned #depressed",0
Accept that you are #depressed and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,0
"I was at my aunt's, all happy with my cousins and no music. My dad picks me up and he starts arguing with me now I need my music #depressed",0
Apparently you get a free pass just by mentioning #depressed #mentalDisorder #Suicidal Where was I on the free badge day??!!,0
I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all. #Depressed,1
I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again... #Depressed #IHateCold,1
idk what to do with this acc - #depressed#sad#secret_society123#love#inlove#spam4spam#follow4follow#cwd#sfs#quotes#…  pic.twitter.com/uOmcxfhKxk,0
On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere #depressed #rip,0
Been kicked to the kerb by a big company yet again in my quest 4 a decent job #disabilitydiscrimination #depressed #upset,1
I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out #depressed,1
Bloody bath.   #depressed #suicidal pic.twitter.com/FTAiXlH8zD,0
Not having a good week #depressed #pain #sleep,1
"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   #depressed",1
"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up. #tiredoflife #depressed #crying",1
What should i do with my life...so many things that i should do but so many things i dont wanna be doing #depressed,1
I'm the most #depressed person whn i am at home i guess..cuz thn u huv enough time to think abt all the nonsense!!  #IhateIt,1
I'm definitely not bringing them out in this weather to get a coffee. #depressed #deliveryplease,0
"There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it. #depressed #exhausted",0
I guess my vacation is over... Back to work I go. #depressed ????,0
#Psychological_fact You get #depressed because you know that you're not what you should be...,0
Chris Lynn just beat my ATAR #depressed,0
Look at me now how #depressed a then a mufuckha,0
Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing? #depressed,1
It's my 21st today. And about 3% people actually give a damn. #Depressed,1
"Gene Simmons, Ph.D. offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals",0
"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
Music is just my best friend…fix everything I guess… #depressed #selfhate #music,0
Crying so much…I fuck up… he's just reading my messages… #depressed,1
Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss..... #Depressed,0
May have to cut down on the Mexican foods. #depressed #needsthatinmylife,0
Last time hanging with silken and dorian before they move to Florida #depressed #dontleave,0
staying up late because mommies not home #depressed #missingmommy ????,0
Looks like I'm getting super greenied and watching Portlandia #depressed #professionalACTtaker,0
Hammered af. And just watched the bengals lose. #depressed,0
Don't know why I feel so #depressed today. :/,1
This night went to hell…can't I ever shut up… #cryingsobad #depressed,1
I strongly believe in there if #theone for everyone. I haven't met it yet. #lost #depressed,0
"Was it the molly that made you ""like"" me? #nothingisreal #depressed",0
"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift #depressed",0
"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch #depressed",0
Had to return this whip today #Depressed #neednewcar ???? pic.twitter.com/uzndmFgfXp,0
"#life. Thinking, Am I where I am supposed to be?  If yes why do I feel so #Lonely and #Depressed?",0
After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you #ZacharyLevi !!! #depressed #WhatDoIDoNow?,0
If Only he loved Enuff to make me feel happy #Unhappy #Depressed,0
Damn I don't wanna go to work. :( #depressed lmao,0
Operation hang out at the Cleveland airport today. #nowyoucangobackhome #depressed,0
Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope?? #Depressed #TamirRice,0
I finished Game of Thrones last night.....what am I gonna do with my life until April ? #depressed,0
I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore… #depressed,1
"Watching the Victoria secret fashion show was an error, never want to eat again #depressed #bodiestodiefor",0
I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself… #depressed,1
Why don't people listen? #depressed #sucksass #ineedtomanup,1
Honestly I wish I could be chilling with my bro right now.. ???????? #depressed,0
These overwhelming emotions are too much #depressed #crying #pcos,1
Here he is again #rivalformyhumansaffections can't bear him and he's stolen my sofa #depressed  pic.twitter.com/d7Goi5D2pZ,0
My friend…knows how to make me feel happy…he's so kind… #depressed #feelinglittlebetter,0
I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming #depressed,0
"Well, the good thing is that I don't cut myself anymore tho. #depressed",0
"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016 #Avfc #Depressed",0
Wait. Dont you think that the scarves are actually teaser? #depressed #TeamWINNER,0
No matter how much you tell yourself that you've accepted relegation it takes a day like today to prove that you haven't #avfc #depressed,0
#Depressed brains have some of the most tiring dreams. Maybe because they're some of the most vivid?,0
Achieved none of things I'd planned to do over holiday period. Can't get motivated & to be honest don't see the point. #exhausted #depressed,1
Weighing myself after the holidays was a terrible idea #depressed,1
????When your days are grey and he gets the best of you.....even when you don't want to. ????#Attachment #Depressed #Unfair,1
2AM where do i begin? crying off my face again. #depressed,1
What does murmuring and complaining do to our psyche? #depressed   Start thinking of what you have and say thanks you alive,0
I wish the best to those dealing w/ an internal struggle like mine. I know how hard it can hit at times.Depression hurts. #autism #depressed,1
I'm not doing so good…????…I keep overthinking… #depressed #crying #selfhate pic.twitter.com/EHOToC0XWD,1
"fuck no, rita died. I don't even wanna finish dexter #depressed",0
I feel so fucking alone tonight I just don't even care about living right now. #seasonalaffectivedisorder #depressed,1
How many times I went through Hell? I can't remember ???????? cause I've been there to many times #Depressed #WhatILearnedIn2015,1
If I don't say goodbye that means you'll see me again maybe not right away but we'll meet again #Depressed #WhatILearnedIn2015,0
Laying in bed listening to Christmas music... #christmasdontgo #depressed,0
